Időbélyeg;Pontszám;"1.	Állapotgépen tetszőleges állapot-, token- vagy őrfeltétel-finomítást végezve…";"2.	Egy állapotgép biztosan teljesen specifikált, ha…";"3.	Legyen S egy állapottér, és S' egy tetszőleges állapothalmaz. Ekkor…";"4.	Ha az egyik állapotrégió 5 állapotot és 10 átmenetet, a másik régió 6 állapotot és 16 átmene-tet tartalmaz, akkor az aszinkron szorzatukként számolt állapotgép további finomítás híján…";"1.	Az alábbi állítások közül melyek elégséges feltételei egy folyamat jólstrukturáltságának?";"6.	A C programok vezérlési folyamában…";"7.	Mi lehet a strukturális modellezés célja? ";"8.	Mely állítások igazak az alábbiak közül?";"9.	Mely állítások igazak az alábbiak közül?"
5.18.2017 7:40:25;0;d) …az absztrakt modell minden elérhető állapotához tartozik legalább egy elérhető ál-lapot a finomított modellben.;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos;a) … pontosan 140 átmenetet tartalmaz.;;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.18.2017 7:47:58;0;d) …az absztrakt modell minden elérhető állapotához tartozik legalább egy elérhető ál-lapot a finomított modellben.;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos;a) … pontosan 140 átmenetet tartalmaz.;b) A folyamat nem tartalmaz elágazást.;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.18.2017 7:48:03;0;c) …a finomabb modell minden elérhető állapotához pontosan egy elérhető állapot tartozik az absztrakt modellben., d) …az absztrakt modell minden elérhető állapotához tartozik legalább egy elérhető ál-lapot a finomított modellben.;;b) …S \ S' biztosan teljes;a) … pontosan 140 átmenetet tartalmaz.;;a) …minden while blokknak egy ciklus felel meg.;d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.18.2017 7:48:25;0;c) …a finomabb modell minden elérhető állapotához pontosan egy elérhető állapot tartozik az absztrakt modellben.;b) …van kezdőállapota, és minden lehetséges inputja legalább egy állapotátmeneten szerepel.;a) …S \ S' biztosan kizárólagos;a) … pontosan 140 átmenetet tartalmaz.;;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.18.2017 7:51:15;0;d) …az absztrakt modell minden elérhető állapotához tartozik legalább egy elérhető ál-lapot a finomított modellben.;b) …van kezdőállapota, és minden lehetséges inputja legalább egy állapotátmeneten szerepel., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos;a) … pontosan 140 átmenetet tartalmaz.;a) A folyamat determinisztikus.;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.18.2017 8:02:23;0;;;;;;;;;
5.18.2017 8:09:07;0;;;;;;;;;
5.18.2017 9:49:08;0;;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., b) …van kezdőállapota, és minden lehetséges inputja legalább egy állapotátmeneten szerepel., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával., a) …egy teljesen specifikált állapotgép finomítása egy állapot kettéválasztásával.;;;;;;;
5.18.2017 14:10:23;0;;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;;;;;;;
5.21.2017 19:35:07;0;d) …az absztrakt modell minden elérhető állapotához tartozik legalább egy elérhető ál-lapot a finomított modellben.;b) …van kezdőállapota, és minden lehetséges inputja legalább egy állapotátmeneten szerepel.;b) …S \ S' biztosan teljes;;a) A folyamat determinisztikus.;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.21.2017 19:38:37;0;c) …a finomabb modell minden elérhető állapotához pontosan egy elérhető állapot tartozik az absztrakt modellben.;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos;;;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.21.2017 22:31:19;0;;;;;;;;;
5.22.2017 9:47:28;0;c) …a finomabb modell minden elérhető állapotához pontosan egy elérhető állapot tartozik az absztrakt modellben.;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos, c) …ha S' is egy állapottér, akkor S \ S' = ?.;a) … pontosan 140 átmenetet tartalmaz.;;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.22.2017 18:06:11;0;c) …a finomabb modell minden elérhető állapotához pontosan egy elérhető állapot tartozik az absztrakt modellben.;c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos;a) … pontosan 140 átmenetet tartalmaz.;;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.22.2017 18:12:19;0;c) …a finomabb modell minden elérhető állapotához pontosan egy elérhető állapot tartozik az absztrakt modellben.;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos;a) … pontosan 140 átmenetet tartalmaz.;;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.22.2017 18:26:41;0;c) …a finomabb modell minden elérhető állapotához pontosan egy elérhető állapot tartozik az absztrakt modellben.;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos;a) … pontosan 140 átmenetet tartalmaz.;;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.22.2017 19:50:49;0;c) …a finomabb modell minden elérhető állapotához pontosan egy elérhető állapot tartozik az absztrakt modellben.;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos;a) … pontosan 140 átmenetet tartalmaz.;;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.22.2017 21:12:26;0;c) …a finomabb modell minden elérhető állapotához pontosan egy elérhető állapot tartozik az absztrakt modellben.;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., a) …egy teljesen specifikált állapotgép finomítása egy állapot kettéválasztásával.;c) …ha S' is egy állapottér, akkor S \ S' = ?.;a) … pontosan 140 átmenetet tartalmaz.;a) A folyamat determinisztikus.;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.23.2017 12:48:40;0;d) …az absztrakt modell minden elérhető állapotához tartozik legalább egy elérhető ál-lapot a finomított modellben.;b) …van kezdőállapota, és minden lehetséges inputja legalább egy állapotátmeneten szerepel., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos;a) … pontosan 140 átmenetet tartalmaz.;;d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik., d) Az objektum-orientált programozásban használt objektumoknak megfeleltethető egy típusgráf csomópontja.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
5.23.2017 13:18:56;0;c) …a finomabb modell minden elérhető állapotához pontosan egy elérhető állapot tartozik az absztrakt modellben.;a) …van kezdőállapota, valamint csak egyféle inputja van, és minden állapotnak van ezzel címkézett kimenő átmenete., c) …egy teljesen specifikált állapotgép absztrakciója két állapot összevonásával.;a) …S \ S' biztosan kizárólagos;a) … pontosan 140 átmenetet tartalmaz.;;a) …minden while blokknak egy ciklus felel meg., d) …a jólstrukturáltság sérülhet, pl. goto utasítás esetén.;b) A rendszer kisebb részekre bontása., d) A rendszerben található kapcsolatok és összeköttetések meghatározása.;a) Minden irányítatlan gráf ábrázolható irányított gráffal., c) A típusgráfban minden csomóponttípushoz egy típuscsomópont, minden éltípushoz egy típusél tartozik.;d) Vetítés során a táblázat jellemzőinek száma csökkenhet.
